Date,Open,High,Low,Close,Volume,"('Adj Close', 'PAYC')","('Close', 'PAYC')","('High', 'PAYC')","('Low', 'PAYC')","('Open', 'PAYC')","('Volume', 'PAYC')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-02-11 19:00:00-05:00,190.3699951171875,195.3500061035156,190.3699951171875,191.6999969482422,1129500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,186.75,188.66000366210935,184.0,186.97000122070312,1097600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,189.0,192.3300018310547,187.8800048828125,189.25,1015800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,190.9900054931641,196.41799926757807,189.6000061035156,194.3800048828125,1612300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,193.50999450683597,196.1699981689453,190.7700042724609,190.82000732421875,904600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,188.5,191.1999969482422,188.1499938964844,190.0500030517578,745900.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,187.5800018310547,187.86399841308597,180.5200042724609,182.0200042724609,697600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,184.1699981689453,185.82000732421875,180.7209930419922,181.7100067138672,1238400.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,181.5,185.25,180.00999450683594,184.6699981689453,1335400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,184.0500030517578,184.0500030517578,179.61000061035156,180.0800018310547,729600.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,180.6199951171875,186.27999877929688,180.6199951171875,183.1000061035156,748300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,181.67999267578125,184.59500122070312,181.5399932861328,183.6000061035156,755200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,183.8500061035156,186.2879943847656,181.27200317382807,182.38999938964844,911800.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,181.9499969482422,184.7899932861328,181.0590057373047,184.75,659800.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,183.3999938964844,183.8650054931641,176.77499389648438,178.0500030517578,913600.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,176.77000427246094,176.7899932861328,170.88999938964844,173.88999938964844,929600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,175.16000366210938,177.27999877929688,173.74000549316406,175.8800048828125,715100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,177.00999450683594,182.3650054931641,176.44000244140625,181.67999267578125,799800.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,182.3800048828125,182.6999969482422,179.19000244140625,181.22000122070312,721100.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,181.16000366210935,185.25,180.7749938964844,184.5,895100.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,184.94000244140625,186.94000244140625,182.6499938964844,186.83999633789065,635100.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,187.0399932861328,189.8600006103516,186.83999633789065,188.25,791200.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,188.7400054931641,190.94000244140625,187.46499633789065,189.8000030517578,820000.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,188.42999267578125,191.7700042724609,185.9900054931641,189.6999969482422,1680200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,191.52999877929688,193.13999938964844,189.1999969482422,191.6100006103516,756300.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,191.4499969482422,191.4499969482422,187.7100067138672,189.5800018310547,691800.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,190.41000366210935,192.57000732421875,189.6000061035156,191.33999633789065,493300.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,192.77999877929688,194.80499267578125,191.9830017089844,193.52999877929688,565700.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,193.2899932861328,193.6699981689453,190.0,192.47000122070312,459000.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,191.7400054931641,192.7250061035156,189.3500061035156,191.25999450683597,397300.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,192.2700042724609,192.3500061035156,189.7220001220703,190.6000061035156,1098600.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,193.0,197.50999450683597,193.0,197.22000122070312,766400.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,198.3699951171875,201.8000030517578,197.7899932861328,199.00999450683597,750700.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,198.30999755859372,198.9600067138672,195.1499938964844,198.27999877929688,785100.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,192.0,198.18499755859372,189.69500732421875,197.6699981689453,1156100.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,197.1999969482422,199.72000122070312,196.47799682617188,198.80999755859372,980800.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,201.9600067138672,204.6300048828125,197.7400054931641,197.75,749700.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,197.1100006103516,198.83999633789065,193.6999969482422,198.2899932861328,622300.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,199.8600006103516,202.82000732421875,198.57899475097656,201.8600006103516,707100.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,203.1999969482422,207.9900054931641,202.7449951171875,207.82000732421875,647800.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,203.5399932861328,203.78500366210935,199.5800018310547,203.30999755859372,1152700.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,205.33999633789065,205.33999633789065,199.72999572753903,204.5200042724609,521900.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,203.0200042724609,203.0200042724609,197.75,198.0,758300.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,197.75,198.16799926757807,191.7949981689453,192.72999572753903,601000.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,191.55999755859372,192.16000366210935,189.6100006103516,190.1499938964844,795500.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,190.47000122070312,191.2350006103516,186.69000244140625,186.8600006103516,821800.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,187.7100067138672,188.5800018310547,184.43499755859372,184.8699951171875,614000.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,184.6499938964844,187.18499755859372,183.2400054931641,183.25,572600.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,184.4600067138672,188.3999938964844,182.38999938964844,186.7100067138672,522100.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,186.80999755859372,191.5200042724609,186.80999755859372,188.08999633789065,607200.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,187.9499969482422,188.57000732421875,184.1999969482422,187.91000366210935,549100.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,185.4900054931641,186.88999938964844,183.67999267578125,186.5800018310547,843500.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,187.82000732421875,191.75,187.82000732421875,188.88999938964844,675000.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,189.02999877929688,194.6699981689453,189.02999877929688,193.19000244140625,757800.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,191.38999938964844,193.5500030517578,187.97999572753903,187.97999572753903,883600.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,187.6100006103516,190.9600067138672,185.8800048828125,186.2400054931641,1363200.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,180.0,180.6000061035156,159.0,166.72000122070312,2756600.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,172.8000030517578,176.02999877929688,167.50999450683594,171.2899932861328,1207000.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,172.47999572753906,175.3000030517578,169.72799682617188,174.44000244140625,748400.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,174.4600067138672,178.0500030517578,173.94000244140625,176.47000122070312,502200.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,174.35000610351562,176.0,171.72999572753906,172.27999877929688,501900.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,171.9199981689453,174.6300048828125,171.1699981689453,173.5800018310547,521600.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,173.8800048828125,175.0,171.82000732421875,173.38999938964844,474200.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,174.2100067138672,176.66000366210938,173.8000030517578,174.0800018310547,468500.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,175.0,177.0,174.3800048828125,174.50999450683594,494400.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,176.4600067138672,177.85000610351562,172.6199951171875,177.4499969482422,673300.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,177.82000732421875,181.44000244140625,177.77000427246094,181.07000732421875,615300.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,181.1199951171875,182.32000732421875,179.67999267578125,182.27999877929688,493200.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,182.3000030517578,182.4900054931641,178.39999389648438,180.2899932861328,484800.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,179.55999755859375,180.6699981689453,178.24600219726562,179.6699981689453,379300.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,179.61000061035156,181.1300048828125,178.24000549316406,180.6699981689453,646700.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,180.9499969482422,181.72999572753903,174.39999389648438,174.44000244140625,629400.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,173.8800048828125,174.3350067138672,168.22000122070312,170.67999267578125,759200.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,171.0,171.35699462890625,166.22999572753906,166.7899932861328,824900.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,164.16000366210938,166.63999938964844,163.47000122070312,163.58999633789062,876800.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,162.27000427246094,162.8699951171875,158.16000366210938,158.9499969482422,959600.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,156.97000122070312,156.97000122070312,143.8800048828125,145.32000732421875,2551900.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,147.39999389648438,148.9499969482422,144.38999938964844,145.14999389648438,1758500.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,144.47999572753906,149.32000732421875,143.8800048828125,146.6300048828125,946200.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,146.8800048828125,148.0,143.8800048828125,144.32000732421875,804500.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,145.67999267578125,147.00999450683594,143.39999389648438,145.25,1076300.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,143.8000030517578,147.61000061035156,142.72999572753906,145.3300018310547,792400.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,143.75999450683594,146.60000610351562,142.41000366210938,146.3000030517578,878100.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,144.02999877929688,145.14999389648438,142.3000030517578,143.38999938964844,883500.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,146.25,147.8000030517578,143.58999633789062,144.16000366210938,694500.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,143.7100067138672,144.45199584960938,140.6699981689453,140.99000549316406,725400.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,140.97999572753906,144.0,140.1199951171875,142.77999877929688,795600.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,143.11000061035156,145.4199981689453,141.22000122070312,142.88999938964844,1009700.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,142.47999572753906,144.27000427246094,141.42999267578125,141.4600067138672,1085400.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,141.24000549316406,145.9600067138672,140.89999389648438,145.67999267578125,802800.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,145.77999877929688,147.47900390625,143.98500061035156,147.39999389648438,2648700.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,144.8800048828125,146.6999969482422,144.0050048828125,145.0,657700.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,144.67999267578125,144.67999267578125,141.16000366210938,141.5399932861328,721700.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,141.0399932861328,142.6300048828125,139.69000244140625,141.0,1023700.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,141.0,143.25,140.0,141.77999877929688,584700.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,142.14999389648438,143.0500030517578,140.5500030517578,143.0399932861328,995200.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,142.9600067138672,143.36000061035156,140.8350067138672,142.3000030517578,699900.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,142.7899932861328,144.05999755859375,140.35000610351562,142.1699981689453,712900.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,142.5,144.4499969482422,142.11000061035156,143.11000061035156,458000.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,142.86000061035156,142.97999572753906,140.66000366210938,141.9600067138672,427700.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,142.64999389648438,142.76300048828125,139.77000427246094,140.35000610351562,666200.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,139.89999389648438,140.89999389648438,139.5,140.16000366210938,741700.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,140.4499969482422,140.63999938964844,139.52999877929688,140.27999877929688,581700.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,142.0,144.83999633789062,140.69000244140625,144.47999572753906,764000.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,146.0,150.42999267578125,144.60000610351562,148.42999267578125,908200.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,149.41000366210938,156.85000610351562,148.22000122070312,156.11000061035156,1090900.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,156.38999938964844,162.5,156.31500244140625,161.02999877929688,987100.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,160.0,161.75999450683594,156.58999633789062,160.67999267578125,752900.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,160.67999267578125,162.25,153.80999755859375,154.7899932861328,735500.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,154.9600067138672,158.4499969482422,152.4499969482422,158.10000610351562,747800.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,159.42999267578125,160.57000732421875,154.9149932861328,159.99000549316406,610600.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,160.3699951171875,167.97999572753906,159.4199981689453,165.4199981689453,997100.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,165.16000366210938,167.47000122070312,158.1999969482422,158.5800018310547,700100.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,159.25,167.35499572753906,158.4720001220703,162.88999938964844,651800.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,164.0399932861328,165.02999877929688,161.59500122070312,164.02999877929688,585900.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,164.7899932861328,167.8699951171875,163.27999877929688,164.22999572753906,560800.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,164.24000549316406,167.2100067138672,162.10000610351562,165.47000122070312,644100.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,167.6300048828125,170.52999877929688,166.08999633789062,166.7899932861328,1338900.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,174.02000427246094,178.89999389648438,165.42999267578125,167.3800048828125,1693200.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,164.92999267578125,166.83999633789062,158.66000366210938,164.30999755859375,845600.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,157.22000122070312,163.39999389648438,156.3000030517578,158.07000732421875,3179700.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,158.7100067138672,162.17999267578125,158.0,158.39999389648438,668200.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,159.9600067138672,162.5800018310547,152.53500366210938,152.74000549316406,774900.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,153.91000366210938,160.6999969482422,152.84500122070312,159.2899932861328,710300.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,158.55999755859375,159.44000244140625,157.0800018310547,158.0399932861328,470400.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,158.41000366210938,158.77000427246094,153.42999267578125,153.7100067138672,514300.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,153.97999572753906,157.38800048828125,152.4550018310547,156.64999389648438,707000.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,156.24000549316406,156.625,153.38999938964844,155.1699981689453,575600.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,157.52000427246094,161.0,157.52000427246094,159.69000244140625,742900.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,158.6999969482422,160.83999633789062,157.1199951171875,160.0,1418900.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,160.0,160.99000549316406,158.27000427246094,158.89999389648438,482700.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,158.38999938964844,158.8699951171875,157.27999877929688,158.5500030517578,467100.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,159.35000610351562,161.44000244140625,157.3000030517578,160.8000030517578,437900.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,160.8000030517578,161.2899932861328,158.94000244140625,160.13999938964844,440700.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,161.0,163.64999389648438,159.80999755859375,163.22999572753906,582700.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,163.9499969482422,165.75,163.1199951171875,164.61000061035156,447400.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,164.0800018310547,164.47999572753906,161.58999633789062,163.10000610351562,494100.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,163.25,165.11000061035156,161.8699951171875,163.0399932861328,528700.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,164.3800048828125,165.14999389648438,162.7100067138672,163.5500030517578,349800.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,164.0,164.47000122070312,161.5,162.77999877929688,648500.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,161.7100067138672,163.55999755859375,160.46499633789062,161.2899932861328,651000.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,160.77000427246094,162.32000732421875,158.72999572753906,160.0,555800.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,159.41000366210938,161.0399932861328,155.77499389648438,156.22000122070312,3017800.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,156.22999572753906,158.07000732421875,153.0800018310547,154.91000366210938,982100.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,155.69000244140625,164.52000427246094,155.63499450683594,163.82000732421875,1025300.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,164.64999389648438,167.67999267578125,161.74000549316406,167.6199951171875,744500.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,167.10000610351562,168.5500030517578,160.97000122070312,168.5,820500.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,169.80999755859375,170.25999450683594,165.5500030517578,167.5500030517578,1037600.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,168.13999938964844,171.05999755859375,167.49000549316406,169.3800048828125,826100.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,170.11000061035156,172.27999877929688,169.02999877929688,169.08999633789062,602100.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,169.50999450683594,172.3800048828125,168.3699951171875,169.0399932861328,484000.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,169.19000244140625,174.14999389648438,168.61500549316406,170.94000244140625,614600.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,174.8699951171875,175.0,171.13999938964844,172.92999267578125,609500.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,173.0,173.2449951171875,168.58999633789062,170.24000549316406,1306300.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,171.58999633789062,172.77999877929688,168.75999450683594,172.5800018310547,557000.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,174.17999267578125,175.11000061035156,171.88800048828125,173.72000122070312,525100.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,173.27999877929688,173.35000610351562,167.7100067138672,167.83999633789062,524300.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,170.24000549316406,170.24000549316406,158.02999877929688,167.4600067138672,1586800.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,168.6199951171875,170.3470001220703,167.1699981689453,167.8000030517578,467900.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,167.1999969482422,167.82000732421875,165.33999633789062,166.57000732421875,501100.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,166.75,167.12899780273438,162.85000610351562,166.30999755859375,504800.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,166.25999450683594,167.8300018310547,164.32000732421875,166.72999572753906,345400.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,165.16000366210938,166.9600067138672,164.5800018310547,166.55999755859375,348600.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,168.1999969482422,168.55999755859375,166.09100341796875,167.97000122070312,356000.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,167.42999267578125,167.42999267578125,163.27999877929688,163.61000061035156,398100.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,163.8699951171875,164.5,159.82000732421875,159.94000244140625,560900.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,161.47999572753906,163.64999389648438,160.0,163.60000610351562,620200.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,162.92999267578125,164.1199951171875,160.77000427246094,163.97999572753906,536200.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,164.11000061035156,165.15499877929688,162.4600067138672,162.5,377900.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,162.99000549316406,164.92999267578125,161.9149932861328,164.67999267578125,516300.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,164.9199981689453,169.36099243164062,164.42999267578125,164.92999267578125,511800.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,164.9499969482422,165.5,162.72000122070312,163.57000732421875,497700.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,163.8699951171875,165.41000366210938,161.24000549316406,165.25,524500.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,166.5800018310547,167.5,164.16000366210938,165.88999938964844,376600.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,166.22000122070312,172.0500030517578,165.97000122070312,167.82000732421875,811000.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,167.17999267578125,167.74000549316406,165.35000610351562,166.39999389648438,409400.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,165.35000610351562,166.39999389648438,162.6199951171875,164.38999938964844,358000.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,166.9199981689453,166.97000122070312,164.08999633789062,165.17999267578125,671200.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,165.94000244140625,166.86000061035156,163.75,164.6300048828125,328000.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,165.5500030517578,168.67999267578125,165.1750030517578,167.35000610351562,524700.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,166.8000030517578,169.60000610351562,165.50999450683594,167.5399932861328,573700.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,166.99000549316406,174.89999389648438,166.99000549316406,172.25,1238200.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,189.67999267578125,222.3000030517578,189.19500732421875,209.02999877929688,2560000.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,207.72999572753903,212.5800018310547,203.2749938964844,210.6499938964844,1117200.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,210.1499938964844,213.13699340820312,208.8699951171875,211.4600067138672,818400.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,210.9600067138672,219.0399932861328,209.47000122070312,218.5399932861328,1044500.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,222.4600067138672,233.69000244140625,222.4499969482422,231.08999633789065,1344100.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,230.6999969482422,230.6999969482422,226.2899932861328,227.19000244140625,593900.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,226.4199981689453,229.1000061035156,224.0,228.75,492900.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,230.5399932861328,231.0,225.9149932861328,227.6999969482422,468900.0,,,,,,,,,,
2024-11-11 19:00:00-05:00,227.0,230.00999450683597,226.6999969482422,228.88999938964844,627300.0,,,,,,,,,,
